Instance Name; Schedule Type;FS;BFS;UFS;Run nr;Cmax;LinearStartDelay;Start Punctuality;Finish Punctuality
30j-75r-8m.ms;GreedyLoadBalancing;228;16;23,25;4;68;2,76491399141718;0,161290322580645;0,193548387096774
30j-75r-8m.ms;GreedyLoadBalancing;228;16;23,25;5;87,0595326345418;52,7379005017083;0,967741935483871;1
30j-75r-8m.ms;GreedyLoadBalancing;228;16;23,25;6;85,4000575990703;34,893655091324;0,967741935483871;1
30j-75r-8m.ms;GreedyLoadBalancing;228;16;23,25;7;85,5043056272913;32,8100212371554;0,967741935483871;1
30j-75r-8m.ms;GreedyLoadBalancing;228;16;23,25;8;83,9405647340221;29,2322645516666;1;1
30j-75r-8m.ms;GreedyLoadBalancing;228;16;23,25;9;86,9460354038426;32,9074207866099;1;1
30j-75r-8m.ms;Random;304;17;34,75;0;108,692773600801;62,5728779481879;1;1
30j-75r-8m.ms;Random;304;17;34,75;1;110,680366205934;75,9689032312654;1;1
30j-75r-8m.ms;Random;304;17;34,75;2;107,817082773914;56,2385010248068;1;1
30j-75r-8m.ms;Random;304;17;34,75;3;109,276544551599;51,416492939939;1;1
30j-75r-8m.ms;Random;304;17;34,75;4;108,297479097306;24,6525201692503;1;1
30j-75r-8m.ms;Random;304;17;34,75;5;110,885513243415;55,6921046765846;1;1
30j-75r-8m.ms;Random;304;17;34,75;6;96;7,11477138113999;0,516129032258065;0,516129032258065
30j-75r-8m.ms;Random;304;17;34,75;7;105,430422204125;16,6409703227655;1;1
30j-75r-8m.ms;Random;304;17;34,75;8;96;8,205164348061;0,516129032258065;0,516129032258065
30j-75r-8m.ms;Random;304;17;34,75;9;110,7140382995;55,7605603650176;1;1
Pinedo;Rolling Machine Assignment;13;4;4,25;0;41,7176278404139;4,27282423460385;1;1
Pinedo;Rolling Machine Assignment;13;4;4,25;1;39,3009625589334;6,2931979644861;0,8;0,9
Pinedo;Rolling Machine Assignment;13;4;4,25;2;39,5068217186633;1,79871837347731;1;1
Pinedo;Rolling Machine Assignment;13;4;4,25;3;38,8029875133036;5,58913349492725;0,8;0,9
Pinedo;Rolling Machine Assignment;13;4;4,25;4;37,4633775748672;1,08114350904362;0,8;0,9
Pinedo;Rolling Machine Assignment;13;4;4,25;5;39,6003566848785;9,60432448813045;1;1
Pinedo;Rolling Machine Assignment;13;4;4,25;6;42,1879156092962;16,1747812515299;0,8;0,9
Pinedo;Rolling Machine Assignment;13;4;4,25;7;43,3596908516753;20,498162298688;0,8;0,9
Pinedo;Rolling Machine Assignment;13;4;4,25;8;39,9635972667475;0,885672050169194;1;1
Pinedo;Rolling Machine Assignment;13;4;4,25;9;40,5668134773265;3,56404891873077;1;1
Pinedo;GreedyLoadBalancing;13;5;5;0;39,2341032735192;0,0377218003457127;1;1
Pinedo;GreedyLoadBalancing;13;5;5;1;38,1896261571455;7,3254115851786;0,8;0,9
Pinedo;GreedyLoadBalancing;13;5;5;2;39,1983252982697;0,953586869026505;1;1
Pinedo;GreedyLoadBalancing;13;5;5;3;39,0878123414865;2,69009686351052;0,8;0,9
Pinedo;GreedyLoadBalancing;13;5;5;4;40,2924459462039;4,28556171194118;1;1
Pinedo;GreedyLoadBalancing;13;5;5;5;41,6996151939552;18,5529388902861;0,8;0,9
Pinedo;GreedyLoadBalancing;13;5;5;6;38,6290345269469;6,54336058556358;1;1
Pinedo;GreedyLoadBalancing;13;5;5;7;38,4997159595789;2,5791412329085;0,8;0,9
Pinedo;GreedyLoadBalancing;13;5;5;8;40,3938962079264;4,84960488102614;1;1
Pinedo;GreedyLoadBalancing;13;5;5;9;39,4777713541221;0,292029703809638;1;1
Pinedo;Random;9;4;4,25;0;39,166532736169;1,44961785367611;1;1
Pinedo;Random;9;4;4,25;1;40,4855841562946;3,02348323129105;1;1
Pinedo;Random;9;4;4,25;2;38,5866866055461;4,28099698017127;0,9;0,9
Pinedo;Random;9;4;4,25;3;41,0538821336777;9,941962079116;1;1
Pinedo;Random;9;4;4,25;4;40,8954572904736;10,0369492502323;0,9;0,9
Pinedo;Random;9;4;4,25;5;39,3291787301979;7,12767480930255;0,9;0,9
Pinedo;Random;9;4;4,25;6;40,2337173432399;13,4111800133668;1;1
Pinedo;Random;9;4;4,25;7;37,7520040567662;0,514442063293446;1;1
Pinedo;Random;9;4;4,25;8;38,9730313809563;4,71055934897038;1;1
Pinedo;Random;9;4;4,25;9;39,6603187312534;2,64846464475013;1;1
